application_id,subject_id,app_date,region_code,product_code,lender_code,channel,requested_amount,tenor_months,decision
APP00038714,SUBJ000501631,2026-06-26,LAMPUNG,KTA,FIN003,Web,76590000,48,APPROVE
APP00038715,SUBJ000501456,2025-07-05,KALTIM,KKB,FIN005,Branch,284600000,36,APPROVE
APP00038716,SUBJ000776188,2025-05-29,KALTIM,CC,FIN004,Branch,22780000,180,REJECT
APP00038717,SUBJ000227536,2025-10-16,JATIM,CC,BNK003,Partner,11200000,12,REJECT
APP00038718,SUBJ000005943,2025-07-21,SULSEL,FINTECH,FIN005,Mobile App,3890000,60,APPROVE
APP00038719,SUBJ000358051,2025-06-22,LAMPUNG,CC,FIN002,Web,7870000,6,APPROVE
APP00038720,SUBJ000496843,2025-05-22,DKI,KTA,FIN006,Mobile App,64850000,12,REJECT
APP00038721,SUBJ000503749,2026-02-20,MALUKU,KTA,BNK006,Partner,63060000,60,REJECT
APP00038722,SUBJ000131505,2025-04-03,SUMUT,CC,BNK004,Web,26600000,24,REJECT
APP00038723,SUBJ000907960,2026-04-27,JABAR,CC,FIN001,Mobile App,26730000,3,REJECT
APP00038724,SUBJ000391366,2025-03-08,LAMPUNG,KTA,FIN002,Web,74680000,180,APPROVE
APP00038725,SUBJ000589134,2026-02-24,LAMPUNG,CC,FIN005,Web,7170000,180,APPROVE
APP00038726,SUBJ000739365,2025-05-13,DKI,CC,BNK006,Mobile App,25870000,24,REJECT
APP00038727,SUBJ000403402,2025-02-25,JABAR,CC,FIN005,Web,18320000,6,APPROVE
APP00038728,SUBJ000773050,2025-06-09,KALTIM,KTA,BNK003,Mobile App,35400000,6,APPROVE
APP00038729,SUBJ000155003,2026-03-02,JATIM,KTA,BNK005,Mobile App,56710000,3,APPROVE
APP00038730,SUBJ000958202,2026-03-08,SUMUT,CC,BNK004,Mobile App,17580000,24,REJECT
APP00038731,SUBJ000448383,2025-11-29,LAMPUNG,BNPL,BNK002,Web,2860000,6,APPROVE
APP00038732,SUBJ000031355,2025-10-27,KALTIM,KKB,BNK004,Agent,209040000,180,APPROVE
APP00038733,SUBJ000195982,2026-02-19,LAMPUNG,KPR,BNK005,Mobile App,707080000,60,APPROVE
APP00038734,SUBJ000505506,2025-10-21,DKI,KTA,FIN005,Agent,58750000,6,REJECT
APP00038735,SUBJ000870135,2026-06-03,RIAU,KTA,BNK005,Mobile App,76150000,36,REVIEW
APP00038736,SUBJ000588887,2026-04-30,JATIM,CC,BNK003,Branch,25620000,120,REVIEW
APP00038737,SUBJ000734857,2026-01-31,KALTIM,CC,FIN006,Web,24470000,180,APPROVE
APP00038738,SUBJ000970704,2025-05-07,KALTIM,FINTECH,FIN006,Web,6540000,36,REJECT
APP00038739,SUBJ000678407,2025-01-27,SUMUT,CC,BNK005,Mobile App,13920000,120,APPROVE
APP00038740,SUBJ000470125,2025-07-26,SULSEL,BNPL,BNK001,Branch,2510000,120,APPROVE
APP00038741,SUBJ000272560,2025-12-25,KALBAR,KKB,BNK006,Partner,125550000,60,APPROVE
APP00038742,SUBJ000260047,2025-03-28,DKI,KPR,FIN003,Mobile App,533180000,24,APPROVE
APP00038743,SUBJ000523511,2025-07-06,LAMPUNG,KPR,BNK004,Mobile App,254090000,60,REJECT
APP00038744,SUBJ000290188,2025-04-28,BANTEN,CC,BNK001,Branch,6790000,180,APPROVE
APP00038745,SUBJ000858601,2026-03-24,KALBAR,KTA,FIN004,Mobile App,38810000,3,APPROVE
APP00038746,SUBJ000260276,2025-09-20,PAPUA,FINTECH,FIN003,Partner,10800000,6,REVIEW
APP00038747,SUBJ000410037,2026-05-08,JATIM,KTA,BNK004,Branch,81050000,60,APPROVE
APP00038748,SUBJ000331015,2025-09-16,BALI,FINTECH,FIN003,Branch,4570000,6,REJECT
APP00038749,SUBJ000793235,2026-03-04,RIAU,KKB,BNK005,Mobile App,204530000,60,APPROVE
APP00038750,SUBJ000787418,2025-11-14,SUMUT,FINTECH,FIN006,Branch,7430000,180,APPROVE
APP00038751,SUBJ000045471,2025-09-27,LAMPUNG,KKB,BNK005,Branch,166220000,12,APPROVE
APP00038752,SUBJ000267242,2026-04-20,RIAU,KPR,FIN005,Web,287890000,24,REVIEW
APP00038753,SUBJ000423028,2025-07-27,JATIM,CC,BNK003,Partner,10640000,24,APPROVE
APP00038754,SUBJ000020468,2025-04-09,KALTIM,MODAL,FIN006,Mobile App,80230000,12,APPROVE
APP00038755,SUBJ000262113,2026-06-10,RIAU,KKB,FIN003,Agent,150140000,12,APPROVE
APP00038756,SUBJ000563184,2026-02-21,KALTIM,BNPL,FIN005,Mobile App,5240000,3,APPROVE
APP00038757,SUBJ000123358,2025-01-04,RIAU,CC,FIN003,Mobile App,14390000,60,REJECT
APP00038758,SUBJ000904277,2026-05-16,DKI,BNPL,BNK005,Mobile App,5000000,48,APPROVE
APP00038759,SUBJ000485415,2025-07-23,DKI,BNPL,FIN005,Mobile App,2440000,120,APPROVE
APP00038760,SUBJ000359699,2025-12-12,SUMUT,KTA,FIN004,Web,64940000,3,APPROVE
APP00038761,SUBJ000614886,2025-05-12,BALI,KTA,FIN006,Web,24760000,3,REJECT
APP00038762,SUBJ000051398,2025-02-01,DKI,FINTECH,FIN005,Partner,4310000,3,APPROVE
APP00038763,SUBJ000114779,2026-06-16,KALBAR,KKB,BNK003,Web,196710000,120,APPROVE
APP00038764,SUBJ000048666,2025-02-01,KALBAR,KTA,BNK002,Mobile App,40300000,12,APPROVE
APP00038765,SUBJ000811455,2025-06-19,JATIM,FINTECH,FIN005,Mobile App,5660000,3,APPROVE
APP00038766,SUBJ000628061,2025-08-18,SULSEL,CC,BNK004,Mobile App,16060000,3,APPROVE
APP00038767,SUBJ000158637,2026-02-04,SULUT,CC,BNK001,Mobile App,11850000,3,APPROVE
APP00038768,SUBJ000409839,2025-10-15,JATIM,BNPL,BNK006,Mobile App,4010000,48,REJECT
APP00038769,SUBJ000174413,2026-02-05,SUMSEL,BNPL,FIN006,Web,2380000,48,REJECT
APP00038770,SUBJ000287273,2025-12-15,BANTEN,KTA,BNK006,Mobile App,69070000,60,APPROVE
APP00038771,SUBJ000924519,2025-01-19,KALTIM,KKB,BNK002,Web,299190000,48,REVIEW
APP00038772,SUBJ000928870,2025-10-08,BANTEN,BNPL,FIN001,Mobile App,1790000,36,APPROVE
APP00038773,SUBJ000604885,2025-03-18,KALTIM,CC,FIN006,Branch,12530000,36,APPROVE
APP00038774,SUBJ000243853,2025-07-27,SUMUT,CC,BNK003,Agent,20580000,24,APPROVE
APP00038775,SUBJ000630727,2025-09-23,RIAU,CC,BNK001,Mobile App,15340000,48,REJECT
APP00038776,SUBJ000302720,2025-10-06,JATIM,KPR,BNK004,Web,585530000,24,APPROVE
APP00038777,SUBJ000505487,2025-01-26,RIAU,CC,FIN004,Web,23260000,180,APPROVE
APP00038778,SUBJ000504263,2025-01-25,DKI,CC,BNK003,Mobile App,6100000,3,REJECT
APP00038779,SUBJ000191147,2026-01-31,DKI,MODAL,FIN003,Mobile App,114860000,180,REVIEW
APP00038780,SUBJ000544485,2025-08-11,SULUT,KPR,BNK001,Mobile App,328950000,24,APPROVE
APP00038781,SUBJ000864833,2025-12-14,BANTEN,BNPL,BNK005,Branch,3800000,36,APPROVE
APP00038782,SUBJ000627333,2025-05-28,SULSEL,FINTECH,BNK001,Mobile App,11690000,36,APPROVE
APP00038783,SUBJ000184490,2025-09-28,BALI,BNPL,BNK006,Partner,1260000,36,APPROVE
APP00038784,SUBJ000726143,2025-04-30,SULUT,BNPL,FIN006,Branch,3260000,36,APPROVE
APP00038785,SUBJ000086158,2026-05-11,JABAR,FINTECH,FIN004,Branch,3820000,120,REJECT
APP00038786,SUBJ000528569,2025-10-01,LAMPUNG,KTA,FIN001,Branch,87210000,60,APPROVE
APP00038787,SUBJ000688092,2025-09-23,JATIM,FINTECH,FIN002,Branch,4640000,3,APPROVE
APP00038788,SUBJ000380799,2026-06-03,SULUT,KPR,BNK002,Branch,237080000,3,APPROVE
APP00038789,SUBJ000027932,2025-07-13,RIAU,CC,BNK005,Mobile App,18780000,24,APPROVE
APP00038790,SUBJ000304958,2026-01-18,BANTEN,BNPL,BNK001,Agent,5350000,180,APPROVE
APP00038791,SUBJ000163244,2025-10-28,RIAU,KPR,FIN003,Mobile App,323520000,180,APPROVE
APP00038792,SUBJ000663280,2026-05-06,DKI,FINTECH,FIN002,Branch,13210000,3,APPROVE
APP00038793,SUBJ000195999,2025-05-18,SULSEL,CC,BNK005,Web,19780000,60,REJECT
APP00038794,SUBJ000834097,2025-09-26,SULSEL,FINTECH,BNK006,Branch,13150000,120,APPROVE
APP00038795,SUBJ000427003,2025-12-27,JATIM,FINTECH,FIN004,Partner,6250000,180,APPROVE
APP00038796,SUBJ000073526,2026-03-04,NTB,CC,BNK004,Mobile App,21910000,12,APPROVE
APP00038797,SUBJ000670047,2025-11-13,SULUT,BNPL,BNK002,Branch,3970000,36,APPROVE
APP00038798,SUBJ000864335,2025-12-11,SUMUT,FINTECH,BNK003,Agent,7730000,48,APPROVE
APP00038799,SUBJ000141424,2026-05-08,SULSEL,KPR,BNK006,Agent,242650000,48,APPROVE
APP00038800,SUBJ000728718,2025-04-01,DKI,KKB,FIN004,Branch,83530000,180,APPROVE
APP00038801,SUBJ000335589,2025-03-08,DKI,CC,BNK001,Mobile App,25600000,60,APPROVE
APP00038802,SUBJ000055687,2025-06-22,JATIM,MODAL,BNK002,Mobile App,232450000,180,APPROVE
APP00038803,SUBJ000034112,2025-08-09,RIAU,BNPL,FIN001,Partner,1950000,36,APPROVE
APP00038804,SUBJ000088625,2026-02-28,DKI,MODAL,FIN002,Web,224470000,36,REJECT
APP00038805,SUBJ000124292,2025-10-18,RIAU,KTA,FIN004,Partner,52060000,60,REJECT
APP00038806,SUBJ000561860,2026-05-11,PAPUA,KPR,FIN006,Mobile App,344170000,6,APPROVE
APP00038807,SUBJ000163575,2026-04-20,SULUT,MODAL,FIN006,Branch,94340000,60,APPROVE
APP00038808,SUBJ000673670,2025-01-02,JATIM,CC,FIN005,Mobile App,8750000,48,REJECT
APP00038809,SUBJ000547154,2025-09-09,DKI,KPR,FIN002,Agent,557290000,24,APPROVE
APP00038810,SUBJ000103216,2025-05-27,BANTEN,KKB,FIN005,Branch,331700000,36,REVIEW
APP00038811,SUBJ000443954,2026-02-27,YOGYA,FINTECH,FIN003,Mobile App,12420000,24,REVIEW
APP00038812,SUBJ000297404,2025-03-28,YOGYA,KKB,BNK006,Mobile App,343550000,12,APPROVE
APP00038813,SUBJ000912806,2025-12-10,LAMPUNG,KTA,FIN005,Web,81710000,180,APPROVE
APP00038814,SUBJ000849756,2025-09-11,LAMPUNG,BNPL,FIN005,Agent,3390000,180,APPROVE
APP00038815,SUBJ000174905,2026-01-04,LAMPUNG,MODAL,BNK001,Mobile App,200420000,180,REJECT
APP00038816,SUBJ000833543,2025-04-29,SULSEL,FINTECH,FIN003,Mobile App,10190000,60,APPROVE
APP00038817,SUBJ000415969,2025-04-05,DKI,KPR,BNK002,Mobile App,836940000,180,APPROVE
APP00038818,SUBJ000899666,2025-04-20,SUMUT,BNPL,FIN005,Web,4350000,12,APPROVE
APP00038819,SUBJ000817602,2026-05-23,SULSEL,CC,FIN006,Mobile App,13890000,48,APPROVE
APP00038820,SUBJ000047040,2026-05-07,KALTIM,KPR,FIN003,Web,447780000,12,REJECT
APP00038821,SUBJ000352821,2026-06-27,PAPUA,BNPL,FIN003,Web,1950000,24,APPROVE
APP00038822,SUBJ000112510,2025-01-28,SULSEL,CC,FIN002,Mobile App,23380000,36,REJECT
APP00038823,SUBJ000157150,2025-01-13,SULSEL,MODAL,FIN006,Mobile App,161250000,48,REVIEW
APP00038824,SUBJ000833969,2025-09-21,JATIM,KPR,FIN001,Branch,259500000,12,APPROVE
APP00038825,SUBJ000344056,2025-09-19,DKI,BNPL,FIN001,Mobile App,5270000,36,APPROVE
APP00038826,SUBJ000460264,2025-08-07,RIAU,KTA,BNK004,Mobile App,33470000,24,REJECT
APP00038827,SUBJ000480584,2026-03-13,KALBAR,FINTECH,BNK006,Branch,8220000,6,APPROVE
APP00038828,SUBJ000612255,2026-04-14,PAPUA,CC,FIN006,Mobile App,19160000,48,REJECT
APP00038829,SUBJ000252571,2025-04-01,BANTEN,KTA,FIN003,Mobile App,71110000,48,REJECT
APP00038830,SUBJ000720310,2026-01-16,SULSEL,KKB,FIN006,Mobile App,266510000,120,APPROVE
APP00038831,SUBJ000155923,2025-02-13,SUMUT,FINTECH,FIN004,Branch,3490000,180,APPROVE
APP00038832,SUBJ000057885,2026-05-27,JATIM,BNPL,BNK002,Web,3350000,36,REJECT
APP00038833,SUBJ000749724,2026-03-29,LAMPUNG,FINTECH,FIN003,Branch,4940000,180,APPROVE
APP00038834,SUBJ000687244,2025-09-10,JATIM,KTA,FIN004,Mobile App,80400000,120,APPROVE
APP00038835,SUBJ000442522,2025-01-28,YOGYA,KPR,BNK005,Mobile App,552070000,180,APPROVE
APP00038836,SUBJ000326178,2025-03-15,KALTIM,CC,BNK003,Branch,22050000,120,REVIEW
APP00038837,SUBJ000640690,2025-05-17,SUMUT,KTA,BNK003,Mobile App,45130000,6,APPROVE
APP00038838,SUBJ000747961,2025-07-16,RIAU,KPR,FIN004,Branch,298100000,48,REVIEW
APP00038839,SUBJ000839965,2026-01-29,JATIM,CC,BNK001,Partner,20020000,180,APPROVE
APP00038840,SUBJ000119561,2026-01-16,SULSEL,BNPL,BNK003,Mobile App,1370000,120,APPROVE
APP00038841,SUBJ000365138,2025-06-03,JATIM,KTA,BNK003,Agent,61790000,48,APPROVE
APP00038842,SUBJ000589986,2026-05-01,SUMUT,KPR,BNK006,Web,417920000,120,APPROVE
APP00038843,SUBJ000662295,2026-04-25,RIAU,KTA,FIN003,Branch,37520000,60,APPROVE
APP00038844,SUBJ000326058,2026-02-23,RIAU,BNPL,BNK006,Agent,4780000,12,REJECT
APP00038845,SUBJ000853140,2025-09-16,YOGYA,BNPL,FIN001,Web,2400000,48,APPROVE
APP00038846,SUBJ000501264,2025-05-15,SUMUT,KTA,BNK006,Mobile App,22790000,60,APPROVE
APP00038847,SUBJ000372213,2026-04-10,DKI,KPR,FIN001,Mobile App,212440000,3,REJECT
APP00038848,SUBJ000077784,2026-04-10,DKI,CC,FIN005,Partner,13250000,180,APPROVE
APP00038849,SUBJ000914663,2026-03-01,LAMPUNG,MODAL,BNK002,Mobile App,250310000,3,REJECT
APP00038850,SUBJ000254498,2025-11-15,SUMUT,CC,FIN002,Web,25880000,3,APPROVE
APP00038851,SUBJ000217463,2025-01-02,KALTIM,KTA,BNK006,Agent,57000000,60,APPROVE
APP00038852,SUBJ000789437,2025-01-06,DKI,BNPL,BNK004,Branch,4920000,48,APPROVE
APP00038853,SUBJ000798931,2025-04-13,BALI,CC,FIN001,Mobile App,12670000,12,REJECT
APP00038854,SUBJ000074672,2025-07-13,JATENG,BNPL,FIN003,Mobile App,2670000,3,APPROVE
APP00038855,SUBJ000874673,2026-05-23,SUMUT,CC,BNK006,Partner,6510000,6,APPROVE
APP00038856,SUBJ000863925,2025-01-01,SUMUT,FINTECH,BNK002,Mobile App,7480000,12,APPROVE
APP00038857,SUBJ000962670,2025-10-05,JATIM,BNPL,FIN001,Branch,5260000,180,APPROVE
APP00038858,SUBJ000883587,2026-03-02,SULSEL,KKB,FIN002,Web,196020000,6,APPROVE
APP00038859,SUBJ000039736,2026-03-29,LAMPUNG,FINTECH,FIN004,Web,3470000,12,REJECT
APP00038860,SUBJ000238831,2025-06-22,LAMPUNG,CC,FIN001,Branch,16380000,12,REJECT
APP00038861,SUBJ000446426,2025-01-01,JATIM,FINTECH,FIN002,Mobile App,13390000,24,REJECT
APP00038862,SUBJ000216113,2026-04-25,LAMPUNG,BNPL,BNK003,Web,3340000,36,REJECT
APP00038863,SUBJ000089473,2026-03-11,BANTEN,CC,FIN005,Mobile App,24800000,12,APPROVE
APP00038864,SUBJ000895233,2025-02-28,MALUKU,FINTECH,FIN004,Web,7770000,60,APPROVE
APP00038865,SUBJ000327002,2025-07-19,SUMUT,KTA,BNK006,Branch,67450000,12,REVIEW
APP00038866,SUBJ000698666,2025-05-27,LAMPUNG,CC,FIN003,Web,16620000,36,REJECT
APP00038867,SUBJ000299732,2025-11-14,SUMSEL,KTA,BNK004,Mobile App,27870000,3,APPROVE
APP00038868,SUBJ000441238,2025-03-02,KALTIM,FINTECH,FIN004,Agent,11520000,120,REJECT
APP00038869,SUBJ000701806,2025-05-17,BANTEN,KPR,FIN002,Web,335660000,3,APPROVE
APP00038870,SUBJ000159538,2025-11-08,DKI,KKB,BNK002,Web,109100000,3,APPROVE
APP00038871,SUBJ000575246,2025-08-21,SUMUT,CC,BNK001,Mobile App,11640000,12,APPROVE
APP00038872,SUBJ000567916,2025-07-24,BALI,CC,BNK005,Web,6200000,48,REJECT
APP00038873,SUBJ000088146,2025-10-02,SUMUT,KTA,FIN004,Partner,57400000,6,APPROVE
APP00038874,SUBJ000611580,2025-11-25,KALTIM,CC,FIN004,Partner,10680000,48,REJECT
APP00038875,SUBJ000494106,2025-04-24,DKI,CC,FIN005,Branch,9430000,48,APPROVE
APP00038876,SUBJ000929103,2025-04-16,KALTIM,KTA,FIN002,Mobile App,21130000,60,REVIEW
APP00038877,SUBJ000537442,2025-08-31,SUMUT,CC,FIN003,Mobile App,12020000,12,REVIEW
APP00038878,SUBJ000459751,2026-03-24,RIAU,BNPL,BNK006,Web,4350000,120,REJECT
APP00038879,SUBJ000411783,2025-04-16,SULSEL,FINTECH,FIN005,Mobile App,9000000,120,REJECT
APP00038880,SUBJ000779883,2025-05-07,SUMUT,CC,FIN005,Mobile App,12700000,12,REVIEW
APP00038881,SUBJ000232153,2025-06-06,SUMUT,BNPL,BNK003,Mobile App,4690000,6,REVIEW
APP00038882,SUBJ000089823,2025-01-30,DKI,MODAL,BNK006,Mobile App,99350000,3,APPROVE
APP00038883,SUBJ000870143,2025-08-22,BANTEN,CC,BNK003,Agent,9620000,36,APPROVE
APP00038884,SUBJ000461315,2025-11-15,DKI,FINTECH,BNK003,Branch,9430000,6,APPROVE
APP00038885,SUBJ000479506,2025-05-30,LAMPUNG,CC,FIN005,Web,22430000,60,APPROVE
APP00038886,SUBJ000996929,2025-03-29,NTB,KTA,FIN004,Web,63680000,24,APPROVE
APP00038887,SUBJ000510392,2025-02-25,BANTEN,CC,FIN001,Partner,12480000,12,APPROVE
APP00038888,SUBJ000974713,2025-06-21,JABAR,KTA,FIN002,Branch,45720000,120,REVIEW
APP00038889,SUBJ000580397,2025-06-05,SUMSEL,CC,FIN002,Partner,21410000,60,APPROVE
APP00038890,SUBJ000303976,2025-06-19,JATENG,BNPL,BNK004,Agent,5320000,6,REJECT
APP00038891,SUBJ000737990,2025-03-01,RIAU,KTA,FIN005,Web,44330000,3,REJECT
APP00038892,SUBJ000766565,2025-07-27,DKI,KKB,FIN003,Web,314740000,180,REJECT
APP00038893,SUBJ000595390,2025-05-18,YOGYA,KPR,BNK004,Mobile App,231410000,48,APPROVE
APP00038894,SUBJ000293551,2026-02-02,RIAU,FINTECH,BNK005,Agent,6520000,3,APPROVE
APP00038895,SUBJ000885038,2025-12-23,SULSEL,FINTECH,FIN003,Mobile App,8670000,24,REVIEW
APP00038896,SUBJ000257278,2026-01-29,RIAU,BNPL,BNK006,Web,4000000,24,REJECT
APP00038897,SUBJ000021100,2025-07-11,KALTIM,MODAL,FIN003,Mobile App,148920000,48,REJECT
APP00038898,SUBJ000013879,2025-03-26,RIAU,FINTECH,BNK003,Agent,10160000,60,APPROVE
APP00038899,SUBJ000544837,2025-01-15,JATIM,FINTECH,BNK005,Agent,13790000,36,REJECT
APP00038900,SUBJ000893001,2025-10-21,SUMUT,CC,BNK006,Mobile App,15130000,12,REVIEW
APP00038901,SUBJ000420303,2026-04-09,BALI,CC,BNK002,Mobile App,25690000,60,APPROVE
APP00038902,SUBJ000058521,2026-03-14,DKI,KTA,BNK001,Branch,28130000,36,APPROVE
APP00038903,SUBJ000182855,2026-02-16,SULSEL,BNPL,BNK002,Partner,2410000,3,APPROVE
APP00038904,SUBJ000806388,2026-02-11,SULSEL,BNPL,FIN004,Agent,4760000,24,REJECT
APP00038905,SUBJ000483887,2026-02-25,SUMUT,FINTECH,FIN004,Mobile App,13640000,6,APPROVE
APP00038906,SUBJ000763340,2025-02-04,SULSEL,KPR,BNK002,Branch,281920000,180,APPROVE
APP00038907,SUBJ000249515,2026-04-18,SUMUT,CC,BNK006,Branch,6310000,3,APPROVE
APP00038908,SUBJ000549612,2025-12-01,YOGYA,BNPL,FIN006,Mobile App,5160000,60,APPROVE
APP00038909,SUBJ000394567,2025-08-17,LAMPUNG,CC,FIN006,Agent,7010000,60,APPROVE
APP00038910,SUBJ000945613,2025-01-15,SUMSEL,KPR,FIN001,Branch,776300000,3,APPROVE
APP00038911,SUBJ000918297,2025-07-21,SULSEL,KTA,FIN006,Partner,68310000,120,APPROVE
APP00038912,SUBJ000210569,2025-08-19,JATIM,KTA,BNK003,Agent,31090000,48,APPROVE
APP00038913,SUBJ000713673,2025-12-23,NTB,KTA,BNK004,Mobile App,88190000,36,APPROVE
APP00038914,SUBJ000290091,2025-05-31,YOGYA,KKB,FIN002,Mobile App,256360000,60,APPROVE
APP00038915,SUBJ000382445,2025-05-24,BALI,CC,FIN003,Mobile App,17470000,120,REVIEW
APP00038916,SUBJ000555653,2025-08-16,KALTIM,KTA,FIN002,Branch,22910000,48,APPROVE
APP00038917,SUBJ000625505,2025-07-28,KALTIM,BNPL,FIN005,Branch,2570000,3,APPROVE
APP00038918,SUBJ000760565,2026-06-08,YOGYA,FINTECH,BNK002,Mobile App,4850000,60,REJECT
APP00038919,SUBJ000601860,2025-09-04,YOGYA,MODAL,FIN005,Branch,186630000,48,REVIEW
APP00038920,SUBJ000760669,2026-06-17,SULUT,CC,BNK002,Branch,21860000,180,REJECT
APP00038921,SUBJ000439163,2025-12-14,SULUT,BNPL,BNK003,Web,4920000,24,REJECT
APP00038922,SUBJ000704089,2025-04-18,SUMSEL,FINTECH,FIN002,Branch,6390000,120,APPROVE
APP00038923,SUBJ000176942,2026-01-28,LAMPUNG,FINTECH,BNK003,Web,11070000,180,APPROVE
APP00038924,SUBJ000860945,2025-11-19,JATIM,CC,BNK005,Mobile App,18850000,12,APPROVE
APP00038925,SUBJ000830581,2026-01-08,YOGYA,FINTECH,BNK006,Agent,13450000,24,REVIEW
APP00038926,SUBJ000595875,2025-11-01,JATIM,CC,FIN002,Agent,12350000,36,APPROVE
APP00038927,SUBJ000193272,2025-10-08,JATIM,KKB,BNK005,Mobile App,266410000,180,REJECT
APP00038928,SUBJ000992479,2025-03-13,SULUT,CC,FIN004,Mobile App,16060000,3,REVIEW
APP00038929,SUBJ000299420,2025-08-08,LAMPUNG,KKB,FIN006,Web,198800000,3,APPROVE
APP00038930,SUBJ000192062,2025-12-07,MALUKU,CC,FIN006,Mobile App,19350000,6,REJECT
APP00038931,SUBJ000576324,2026-03-28,JATIM,FINTECH,BNK003,Mobile App,12320000,60,REJECT
APP00038932,SUBJ000391743,2026-03-28,KALTIM,CC,FIN002,Web,14490000,48,APPROVE
APP00038933,SUBJ000010086,2025-06-06,SULSEL,MODAL,FIN003,Mobile App,69770000,24,REJECT
APP00038934,SUBJ000513547,2025-06-14,SULUT,FINTECH,BNK004,Web,5160000,60,REJECT
APP00038935,SUBJ000420797,2025-05-15,JATIM,CC,FIN002,Branch,7500000,12,APPROVE
APP00038936,SUBJ000665253,2025-08-14,DKI,CC,FIN003,Mobile App,6990000,12,APPROVE
APP00038937,SUBJ000949196,2025-04-17,JATIM,KTA,FIN004,Web,33650000,24,APPROVE
APP00038938,SUBJ000529379,2026-06-24,KALTIM,BNPL,FIN001,Mobile App,2130000,24,REJECT
APP00038939,SUBJ000216094,2025-03-11,SUMSEL,MODAL,FIN002,Mobile App,101460000,60,APPROVE
APP00038940,SUBJ000560265,2026-05-02,JATIM,KTA,BNK003,Web,79260000,48,REJECT
APP00038941,SUBJ000323637,2025-09-29,SULUT,BNPL,FIN006,Mobile App,4500000,120,REJECT
APP00038942,SUBJ000114759,2025-12-23,SUMSEL,BNPL,FIN001,Agent,3520000,24,APPROVE
APP00038943,SUBJ000480436,2025-10-05,YOGYA,BNPL,FIN004,Partner,1370000,3,APPROVE
APP00038944,SUBJ000524052,2026-03-07,YOGYA,KKB,BNK003,Web,210090000,6,APPROVE
APP00038945,SUBJ000949710,2025-02-14,SULUT,BNPL,BNK001,Mobile App,2850000,24,REVIEW
APP00038946,SUBJ000946534,2025-11-03,JATIM,CC,FIN004,Branch,17750000,120,APPROVE
APP00038947,SUBJ000858030,2026-05-16,SULSEL,FINTECH,FIN002,Agent,10920000,12,APPROVE
APP00038948,SUBJ000249419,2026-04-11,LAMPUNG,KTA,FIN001,Branch,48290000,36,REVIEW
APP00038949,SUBJ000138309,2025-08-15,LAMPUNG,KKB,BNK005,Branch,213240000,180,APPROVE
APP00038950,SUBJ000521892,2025-04-21,DKI,CC,BNK006,Mobile App,18940000,3,APPROVE
APP00038951,SUBJ000456962,2025-09-27,SUMSEL,MODAL,BNK006,Mobile App,115220000,24,REJECT
APP00038952,SUBJ000104068,2026-04-02,SULSEL,BNPL,BNK004,Partner,3900000,3,REJECT
APP00038953,SUBJ000628363,2026-04-08,SUMUT,KKB,BNK004,Agent,322410000,180,APPROVE
APP00038954,SUBJ000918704,2025-11-16,JABAR,CC,BNK004,Mobile App,10100000,24,APPROVE
APP00038955,SUBJ000884521,2026-04-06,YOGYA,FINTECH,FIN002,Agent,7680000,120,APPROVE
APP00038956,SUBJ000329976,2026-05-08,SUMUT,KKB,FIN005,Branch,218270000,3,APPROVE
APP00038957,SUBJ000345079,2026-06-02,JATENG,KPR,BNK005,Agent,712140000,60,APPROVE
APP00038958,SUBJ000522026,2025-01-15,KALBAR,FINTECH,BNK004,Mobile App,13060000,6,REJECT
APP00038959,SUBJ000390021,2025-01-11,NTB,FINTECH,BNK003,Partner,6420000,24,REVIEW
APP00038960,SUBJ000092196,2026-03-25,JATIM,MODAL,BNK003,Branch,75260000,6,APPROVE
APP00038961,SUBJ000200683,2025-09-26,KALTIM,MODAL,BNK001,Mobile App,118140000,180,APPROVE
APP00038962,SUBJ000864189,2025-01-23,SUMUT,BNPL,FIN004,Mobile App,3290000,48,APPROVE
APP00038963,SUBJ000351366,2026-03-04,JATIM,BNPL,FIN004,Agent,1770000,3,APPROVE
APP00038964,SUBJ000797170,2025-11-30,JATIM,BNPL,BNK003,Branch,3350000,12,APPROVE
APP00038965,SUBJ000379263,2025-12-06,SULSEL,KTA,BNK003,Web,76240000,3,APPROVE
APP00038966,SUBJ000957475,2025-12-12,DKI,FINTECH,FIN005,Partner,4320000,48,REJECT
APP00038967,SUBJ000478445,2025-02-27,LAMPUNG,KTA,BNK004,Web,83620000,120,APPROVE
APP00038968,SUBJ000928364,2025-11-07,YOGYA,KTA,FIN006,Partner,56060000,12,REJECT
APP00038969,SUBJ000051884,2025-04-02,NTB,CC,BNK001,Mobile App,14140000,60,APPROVE
APP00038970,SUBJ000218951,2025-01-31,SUMSEL,BNPL,BNK005,Web,2200000,180,APPROVE
APP00038971,SUBJ000287845,2026-01-23,JATIM,CC,BNK003,Web,24440000,48,APPROVE
APP00038972,SUBJ000889285,2025-06-27,KALBAR,CC,BNK004,Web,19670000,12,APPROVE
APP00038973,SUBJ000226632,2025-09-23,BANTEN,CC,FIN005,Mobile App,10040000,180,REJECT
APP00038974,SUBJ000883265,2025-07-29,SULSEL,CC,BNK004,Mobile App,26310000,24,REVIEW
APP00038975,SUBJ000077116,2025-07-21,SULSEL,KTA,FIN003,Mobile App,39990000,180,APPROVE
